,zipcode,county,state,latitude,longitude
14803,52747,Cedar County,IA,41.6075323,-90.9152051
14804,12754,Sullivan County,NY,41.7920535,-74.74541119999999
14805,17058,Juniata County,PA,,
14806,04967,Somerset County,ME,44.7666476,-69.43968090000001
14807,05048,Windsor County,VT,43.5827544,-72.4139787
14808,41097,Grant County,KY,38.63272250000001,-84.5850997
14809,52249,Köln,NRW,50.8235705,6.2636408
14810,72946,Crawford County,AR,35.6918719,-94.1309067
14811,04686,Washington County,ME,44.9295179,-67.69371570000001
14812,01088,Hampshire County,MA,42.3873739,-72.64468289999999
14813,72655,Newton County,AR,35.89872340000001,-93.0375914
14814,66079,Franklin County,KS,38.5621456,-95.1223608
14815,98403,Pierce County,WA,47.2649829,-122.4595008
14816,75705,Smith County,TX,32.37648790000001,-95.1327829
14817,19963,Sussex County,DE,38.9340074,-75.3878525
14818,14894,Chemung County,NY,42.0223304,-76.7625073
14819,13786,Delaware County,NY,42.4428123,-74.69858909999999
14820,21054,Anne Arundel County,MD,39.0439857,-76.6701475
14821,23876,Brunswick County,VA,36.9455557,-77.8138553
14822,43142,Fayette County,OH,39.5913207,-83.5881046
14823,35630,Lauderdale County,AL,34.8287425,-87.6482474
14824,30039,Gwinnett County,GA,33.7972391,-84.0273168
14825,97722,Harney County,OR,42.8718405,-118.5867362
14826,14616,Monroe County,NY,43.2306445,-77.64788519999999
14827,55413,Hennepin County,MN,44.9956414,-93.258095
14828,66932,Smith County,KS,39.7386543,-98.9466146
14829,27549,Franklin County,NC,36.0730279,-78.24761459999999
14830,77362,Montgomery County,TX,30.15735729999999,-95.6826122
14831,38044,Hardeman County,TN,35.1979114,-88.79747929999999
14832,73173,Cleveland County,OK,35.3364517,-97.6222665
14833,75460,Lamar County,TX,33.6018323,-95.624767
14834,05262,Bennington County,VT,42.9675728,-73.111356
14835,23414,Accomack County,VA,37.818276,-75.5889347
14836,06112,Hartford County,CT,41.7895977,-72.6919814
14837,04901,Kennebec County,ME,44.55432769999999,-69.5419984
14838,49322,Montcalm County,MI,43.3603266,-85.3446321
14839,13739,Delaware County,NY,42.3706,-74.8039205
14840,62419,Richland County,IL,38.6248316,-87.962884
14841,61816,Champaign County,IL,39.9022894,-87.9922684
14842,12035,Schoharie County,NY,,
14843,31554,Coffee County,GA,31.4844604,-82.6267345
14844,59075,Big Horn County,MT,45.4392278,-107.9291573
14845,91040,Los Angeles County,CA,34.2864053,-118.3111262
14846,83616,Ada County,ID,43.7736996,-116.3805805
14847,73107,Oklahoma County,OK,35.486682,-97.5734783
14848,02648,Barnstable County,MA,41.6719659,-70.4134371
14849,95492,Sonoma County,CA,38.54676570000001,-122.8197329
14850,38138,Shelby County,TN,35.0937076,-89.8036636
14851,80133,El Paso County,CO,39.11361910000001,-104.9009254
14852,60638,Cook County,IL,41.78874829999999,-87.7664934
14853,68635,Butler County,NE,41.0760734,-97.0390904
14854,60624,Cook County,IL,41.8822489,-87.7221872
14855,87931,Sierra County,NM,32.9381171,-107.4085384
14856,08051,Gloucester County,NJ,39.7857414,-75.1837216
14857,05821,Caledonia County,VT,44.32176279999999,-72.10246599999999
14858,06444,Hartford County,CT,41.5646604,-72.9335068
14859,99678,Dillingham Census Area,AK,59.3303606,-160.059643
14860,95336,San Joaquin County,CA,37.8403398,-121.2053963
14861,46779,Steuben County,IN,41.5839287,-85.0337392
14862,84087,Davis County,UT,40.9072728,-111.9403254
14863,85650,Cochise County,AZ,31.5091589,-110.1640846
14864,90292,Los Angeles County,CA,33.9684276,-118.4571974
14865,35614,Limestone County,AL,34.8613689,-87.1123564
14866,75838,Freestone County,TX,31.4548784,-96.2163597
14867,32817,Orange County,FL,28.5880175,-81.2408689
14868,70458,St. Tammany Parish,LA,30.2396138,-89.8224054
14869,99702,Fairbanks North Star Borough,AK,64.6766574,-147.0819059
14870,75860,Freestone County,TX,31.591369,-96.2163597
14871,67057,Barber County,KS,37.0827039,-98.7260927
14872,49617,Benzie County,MI,44.6409131,-86.0223611
14873,23354,Northampton County,VA,37.4729924,-75.9056753
14874,24898,Wyoming County,WV,37.5821605,-81.60259599999999
14875,01519,Worcester County,MA,42.1992877,-71.6792008
14876,55812,St. Louis County,MN,46.80905019999999,-92.0695841
14877,54646,Juneau County,WI,44.1339891,-90.1120696
14878,17210,Franklin County,PA,,
14879,75789,Smith County,TX,32.1175145,-95.1015225
14880,14302,Niagara County,NY,43.0863355,-79.059163
14881,54824,Polk County,WI,45.47852899999999,-92.5243707
14882,13668,St. Lawrence County,NY,44.7507688,-75.00919499999999
14883,97818,Morrow County,OR,45.7763971,-119.7890657
14884,37051,Dickson County,TN,36.3008496,-87.4405786
14885,73077,Noble County,OK,36.3428163,-97.3084571
14886,49679,Osceola County,MI,43.8982293,-85.18516729999999
14887,14708,Allegany County,NY,42.0170106,-78.07660360000001
14888,02081,Norfolk County,MA,42.1470851,-71.2517835
14889,69366,Grant County,NE,42.0920536,-101.47935
14890,47929,White County,IN,40.6952445,-86.9223432
14891,97056,Columbia County,OR,45.789881,-122.9775293
14892,86510,Navajo County,AZ,36.2558527,-110.2832217
14893,67432,Clay County,KS,39.3092773,-97.1359377
14894,12563,Putnam County,NY,41.5098312,-73.5711912
14895,45215,Hamilton County,OH,39.2414664,-84.46976629999999
14896,61430,Knox County,IL,40.9431162,-90.3136781
14897,66436,Jackson County,KS,39.4500064,-95.7089241
14898,11520,Nassau County,NY,40.6440775,-73.5888575
14899,07016,Union County,NJ,40.6569929,-74.30595459999999
14900,81525,Mesa County,CO,39.2650225,-108.9502232
14901,56583,Wilkin County,MN,46.0545396,-96.4775765
14902,27927,Currituck County,NC,36.4318457,-75.8766333
14903,66049,Douglas County,KS,38.9684867,-95.3730176
14904,27577,Johnston County,NC,35.5029834,-78.36146719999999
14905,37663,Sullivan County,TN,36.4713869,-82.50775929999999
14906,63383,Warren County,MO,38.7728257,-91.1736994
14907,98862,Okanogan County,WA,48.5126317,-120.3807411
14908,63675,Wayne County,MO,37.2737696,-90.6962853
14909,32952,Brevard County,FL,28.2949008,-80.6659842
14910,62274,Perry County,IL,38.1041034,-89.436391
14911,34109,Collier County,FL,26.2422984,-81.7677645
14912,43211,Franklin County,OH,40.0046112,-82.98241209999999
14913,95692,Yuba County,CA,39.0409308,-121.422761
14914,60470,LaSalle County,IL,41.1318341,-88.6144839
14915,68104,Douglas County,NE,41.2954735,-95.9938339
14916,93241,Kern County,CA,35.2638398,-118.9121033
14917,02906,Providence County,RI,41.8396817,-71.38837509999999
14918,32218,Duval County,FL,30.4686832,-81.6692532
14919,28086,Cleveland County,NC,35.2353013,-81.36194019999999
14920,16631,Blair County,PA,,
14921,81132,Rio Grande County,CO,37.6231283,-106.3934777
14922,19095,Montgomery County,PA,40.0856743,-75.1516194
14923,83623,Elmore County,ID,43.1189937,-115.3509802
14924,33825,Highlands County,FL,27.5909004,-81.4498717
14925,47421,Lawrence County,IN,38.8721597,-86.4794359
14926,18640,Luzerne County,PA,41.2972495,-75.7487779
14927,36618,Mobile County,AL,30.7337593,-88.1779182
14928,64658,Linn County,MO,39.677195,-92.9175955
14929,77369,Hardin County,TX,30.3854221,-94.7174062
14930,55324,Meeker County,MN,45.0738023,-94.4116446
14931,04860,Knox County,ME,43.9546648,-69.2504563
14932,21557,Allegany County,MD,39.52268,-78.9175088
14933,40856,Bell County,KY,36.7139076,-83.528342
14934,35054,St. Clair County,AL,33.5073711,-86.32753509999999
14935,50103,Decatur County,IA,,
14936,38948,Yalobusha County,MS,34.086344,-89.8692203
14937,54156,Marinette County,WI,45.6012427,-87.9484051
14938,30116,Carroll County,GA,33.539387,-85.0025539
14939,74014,Tulsa County,OK,36.0643003,-95.6668306
14940,91381,Los Angeles County,CA,34.3729805,-118.61481
14941,01378,Franklin County,MA,42.6608094,-72.35479149999999
14942,72533,Stone County,AR,36.0031934,-92.2433487
14943,61476,Mercer County,IL,41.0967515,-90.8484524
14944,45761,Athens County,OH,39.43479,-82.09518
14945,25405,Berkeley County,WV,39.406384,-77.96244349999999
14946,23250,Henrico County,VA,37.510557,-77.3266991
14947,56436,Hubbard County,MN,47.15470999999999,-94.69028
14948,01347,Franklin County,MA,42.5562716,-72.5167854
14949,32822,Orange County,FL,28.4750405,-81.2849169
14950,77040,Harris County,TX,29.8760239,-95.5249863
14951,35801,Madison County,AL,34.7364493,-86.5501654
14952,73063,Logan County,OK,36.0527542,-97.4597725
14953,77857,Milam County,TX,30.7880647,-96.7708138
14954,72856,Pope County,AR,35.7781087,-93.0676373
14955,93460,Santa Barbara County,CA,34.6627116,-120.0202964
14956,51527,Shelby County,IA,41.8160354,-95.33116520000002
14957,62054,Greene County,IL,39.2162234,-90.3560076
14958,46280,Hamilton County,IN,39.942818,-86.1395598
14959,54651,Monroe County,WI,43.7321156,-90.5446912
14960,62553,Shelby County,IL,39.2549682,-89.1134166
14961,33860,Hillsborough County,FL,27.7646765,-82.0189155
14962,25204,Boone County,WV,25.4731742,-100.9552694
14963,78012,Atascosa County,TX,28.7465233,-98.4513272
14964,44441,Columbiana County,OH,40.7429769,-80.5549561
14965,78539,Hidalgo County,TX,26.268255,-98.1884949
14966,15723,Indiana County,PA,,
14967,50011,Story County,IA,42.0288663,-93.6480307
14968,98247,Whatcom County,WA,48.9193082,-122.3383854
14969,08056,Gloucester County,NJ,39.7847466,-75.2537397
14970,16505,Erie County,PA,42.0948645,-80.1707662
14971,74037,Tulsa County,OK,35.9952581,-95.9726832
14972,39119,Covington County,MS,31.7419476,-89.68162079999999
14973,56511,Becker County,MN,46.8437765,-95.983904
14974,39507,Harrison County,MS,30.3918615,-89.0322699
14975,02421,Middlesex County,MA,42.4286907,-71.2280234
14976,98391,Pierce County,WA,47.174049,-122.1702757
14977,49623,Lake County,MI,43.8806959,-85.6640365
14978,47424,Greene County,IN,38.9873427,-86.86218269999999
14979,98040,King County,WA,47.5824227,-122.2331227
14980,13112,Onondaga County,NY,43.1012698,-76.39845369999999
14981,35446,Tuscaloosa County,AL,33.2051326,-87.7664934
14982,73568,Cotton County,OK,34.2533339,-98.2431747
14983,48341,Oakland County,MI,42.624141,-83.2987576
14984,16673,Blair County,PA,40.3033215,-78.39559860000001
14985,76483,Throckmorton County,TX,33.1814565,-99.2785583
14986,36420,Covington County,AL,31.1939511,-86.5602614
14987,97108,Tillamook County,OR,45.2392848,-123.6876683
14988,07418,Sussex County,NJ,41.243286,-74.4818698
14989,50444,Worth County,IA,43.2890568,-93.3892894
14990,61346,Bureau County,IL,41.5106244,-89.7195067
14991,81057,Bent County,CO,38.1308527,-102.8744945
14992,95747,Placer County,CA,38.7902545,-121.3770336
14993,17862,Snyder County,PA,40.8636237,-77.0611235
14994,54921,Portage County,WI,44.3039168,-89.5686271
14995,76031,Johnson County,TX,32.3470049,-97.330053
14996,63445,Clark County,MO,40.3979176,-91.7344155
14997,29729,Chester County,SC,34.6846199,-81.0092062
14998,12778,Sullivan County,NY,41.6575475,-74.8126951
14999,13158,Cortland County,NY,42.7141025,-75.96954649999999
15000,33617,Hillsborough County,FL,28.0362327,-82.39399999999999
15001,68731,Dakota County,NE,42.424893,-96.5143087
15002,48437,Genesee County,MI,43.1154033,-83.6162183
15003,73072,Cleveland County,OK,35.2340635,-97.5138947
15004,65345,Pettis County,MO,38.5594255,-93.1077277
15005,39534,Harrison County,MS,30.4111518,-88.9198322
15006,72438,Mississippi County,AR,35.94766010000001,-90.2338473
15007,47590,Pike County,IN,38.3543876,-87.0923906
15008,86508,Apache County,AZ,35.3336544,-109.1047663
15009,77036,Harris County,TX,29.702465,-95.5354816
15010,76854,Kimble County,TX,30.6117981,-99.5673479
15011,59471,Fergus County,MT,47.4123275,-108.7259596
15012,58545,Mercer County,ND,47.3728926,-101.5990581
15013,10590,Westchester County,NY,41.2549589,-73.52996399999999
15014,47458,Monroe County,IN,39.0708122,-86.5065347
15015,43907,Harrison County,OH,40.2461348,-81.0312989
15016,71251,Jackson Parish,LA,32.214445,-92.6785092
15017,92126,San Diego County,CA,32.9184763,-117.1382404
15018,12819,Washington County,NY,,
15019,37101,Humphreys County,TN,36.04442969999999,-87.6383797
15020,56258,Lyon County,MN,44.4422439,-95.7721204
15021,28021,Madrid,MD,40.3366601,-3.6978264
15022,63665,Reynolds County,MO,37.2730468,-90.810357
15023,47172,Clark County,IN,38.3986259,-85.77691639999999
15024,52754,Louisa County,IA,41.3344969,-91.2313618
15025,54721,Pepin County,WI,44.6252713,-92.086133
15026,77003,Harris County,TX,29.753611,-95.3442408
15027,27809,Edgecombe County,NC,36.0412668,-77.7223162
15028,76050,Johnson County,TX,32.3118155,-97.1574784
15029,78827,Dimmit County,TX,28.4396113,-99.745565
15030,19610,Berks County,PA,40.3380072,-75.9753516
15031,17602,Lancaster County,PA,40.0033209,-76.23632479999999
15032,37337,Cumberland County,TN,35.7845851,-84.87763919999999
15033,70803,East Baton Rouge Parish,LA,30.41,-91.18
15034,99009,Spokane County,WA,48.0356388,-117.2874496
15035,48044,Macomb County,MI,42.6547932,-82.9178838
15036,71454,Grant Parish,LA,31.71000699999999,-92.8776638
15037,78639,Llano County,TX,30.6779905,-98.4513272
15038,13118,Cayuga County,NY,42.7269028,-76.3868797
15039,54217,Kewaunee County,WI,44.4901642,-87.7369607
15040,93256,Tulare County,CA,35.9697829,-119.2553229
15041,17570,Lancaster County,PA,40.1291356,-76.5710234
15042,24162,Montgomery County,VA,37.1305438,-80.254435
15043,11718,Suffolk County,NY,40.7276613,-73.2676903
15044,61536,Peoria County,IL,40.6953195,-89.7567693
15045,67341,Labette County,KS,37.3546641,-95.4253757
15046,68371,York County,NE,40.795495,-97.8068851
15047,85711,Pima County,AZ,32.2107257,-110.8850949
15048,68766,Holt County,NE,42.4569649,-98.4184224
15049,57745,Pennington County,SD,44.0520536,-103.7752634
15050,98847,Chelan County,WA,47.4904544,-120.6319144
15051,50002,Guthrie County,IA,41.5283965,-94.6243751
15052,03284,Sullivan County,NH,43.5108339,-72.0231125
15053,43535,Henry County,OH,41.3071211,-84.0378894
15054,17949,Schuylkill County,PA,40.79363,-76.2424806
15055,98155,King County,WA,47.7612471,-122.3000183
15056,77468,Matagorda County,TX,29.1649463,-95.9063048
15057,10504,Westchester County,NY,41.1395518,-73.712479
15058,25124,Putnam County,WV,38.6489881,-81.7404134
15059,87317,McKinley County,NM,35.5036441,-108.728262
15060,47612,Posey County,IN,38.1993507,-87.70740889999999
15061,53544,Iowa County,WI,42.8735021,-89.9159785
15062,32148,Putnam County,FL,29.6102305,-81.8879884
15063,02301,Plymouth County,MA,42.0725522,-71.0378909
15064,12455,Ulster County,NY,42.0750756,-74.6166192
15065,23942,Prince Edward County,VA,37.1118709,-78.30455649999999
15066,95963,Glenn County,CA,39.7513833,-122.2200065
15067,63084,Franklin County,MO,38.4176258,-91.0011902
15068,66202,Johnson County,KS,39.0246739,-94.6708709
15069,74848,Hughes County,OK,35.0919663,-96.365157
15070,67333,Montgomery County,KS,37.0427421,-95.9198387
15071,48228,Wayne County,MI,42.3552033,-83.2131206
15072,14808,Steuben County,NY,42.5607221,-77.46732899999999
15073,89440,Storey County,NV,39.3103831,-119.655711
15074,67137,Greenwood County,KS,37.6240314,-96.2163597
15075,77566,Brazoria County,TX,29.0620369,-95.4882679
15076,64641,Grundy County,MO,40.1569329,-93.3993751
15077,71426,Sabine Parish,LA,31.4924059,-93.4656137
15078,55057,Rice County,MN,44.4695372,-93.1378173
15079,23079,Essex County,VA,37.7545134,-76.6528225
15080,17702,Lycoming County,PA,41.1757362,-77.1255055
15081,13407,Herkimer County,NY,42.9635855,-74.9442585
15082,62690,Macoupin County,IL,39.4965558,-89.7661527
15083,32628,Dixie County,FL,29.6372166,-83.1863358
15084,90028,Los Angeles County,CA,34.1012181,-118.325739
15085,68960,Franklin County,NE,40.088341,-99.1677572
15086,53949,Marquette County,WI,43.7507798,-89.3606298
15087,10940,Orange County,NY,41.4334745,-74.4760088
15088,11789,Suffolk County,NY,40.966609,-72.97558289999999
15089,48211,Wayne County,MI,42.3840829,-83.04150779999999
15090,68759,Rock County,NE,42.7348124,-99.3451118
15091,98625,Cowlitz County,WA,46.027172,-122.7691734
15092,68622,Wheeler County,NE,41.9587779,-98.5281613
15093,53590,Dane County,WI,43.1912263,-89.18964299999999
15094,08730,Monmouth County,NJ,40.1030781,-74.0623244
15095,28210,Mecklenburg County,NC,35.1274285,-80.8599193
15096,55337,Dakota County,MN,44.7758378,-93.2684215
15097,13104,Onondaga County,NY,42.9819148,-75.96954649999999
15098,54481,Portage County,WI,44.5306808,-89.6063278
15099,25019,Clay County,WV,38.3706662,-81.0092062
15100,89017,Lincoln County,NV,37.7008566,-115.2363408
15101,46032,Hamilton County,IN,39.9693,-86.16500239999999
15102,38357,McNairy County,TN,35.0506093,-88.4210006
15103,36569,Washington County,AL,31.5453448,-88.0705319
15104,01434,Worcester County,MA,42.5360141,-71.6139348
15105,20194,Fairfax County,VA,38.9770833,-77.3496708
15106,95337,San Joaquin County,CA,37.7630254,-121.2397438
15107,22850,Rockingham County,VA,31.859818,-116.574256
15108,38564,Jackson County,TN,36.2855765,-85.7564107
15109,55717,St. Louis County,MN,47.0904299,-92.4577502
15110,78419,Nueces County,TX,27.6856312,-97.2464071
15111,75249,Dallas County,TX,32.6439595,-96.9584922
15112,65254,Howard County,MO,39.2248465,-92.797901
15113,75144,Navarro County,TX,32.1356832,-96.2163597
15114,01034,Hampden County,MA,42.0684029,-72.9696779
15115,60552,DeKalb County,IL,41.6636943,-88.7012651
15116,05770,Addison County,VT,43.8998981,-73.3226985
15117,62266,Clinton County,IL,38.47601119999999,-89.6786824
15118,02919,Providence County,RI,41.8268401,-71.51304449999999
15119,57246,Grant County,SD,45.0580183,-96.6683698
15120,45002,Hamilton County,OH,39.1909261,-84.7211074
15121,63846,Stoddard County,MO,36.8033736,-89.83177289999999
15122,30660,Oglethorpe County,GA,33.7527764,-82.9716617
15123,50520,Humboldt County,IA,42.7889138,-94.4079213
15124,99721,North Slope Borough,AK,68.1531755,-151.7040728
15125,30165,Floyd County,GA,34.3058655,-85.2515482
15126,17934,Schuylkill County,PA,40.7977446,-76.2174935
15127,92341,San Bernardino County,CA,34.2412908,-117.0676398
15128,04348,Lincoln County,ME,44.2056498,-69.52192269999999
15129,77331,San Jacinto County,TX,30.6548417,-95.1849219
15130,17370,York County,PA,40.12360959999999,-76.7855866
15131,85749,Pima County,AZ,32.2932241,-110.6884072
15132,50063,Dallas County,IA,41.7136523,-93.9266502
15133,65773,Ozark County,MO,36.7769091,-92.5197932
15134,97023,Clackamas County,OR,45.0968599,-122.0577245
15135,03824,Strafford County,NH,43.13396789999999,-70.9264635
15136,38658,Panola County,MS,34.17537480000001,-89.8692203
15137,63132,St. Louis County,MO,38.6785807,-90.3795438
15138,79911,El Paso County,TX,31.8871475,-106.5407299
15139,30830,Burke County,GA,33.0468937,-81.9971108
15140,58482,Kidder County,ND,46.84319379999999,-99.9110893
15141,62021,Madison County,IL,38.9772379,-89.9720133
15142,68711,Holt County,NE,42.1786929,-98.9907938
15143,31329,Effingham County,GA,32.4471031,-81.40591859999999
15144,19438,Montgomery County,PA,40.2805409,-75.3995089
15145,13403,Oneida County,NY,43.1589927,-75.27123929999999
15146,39482,Lamar County,MS,31.3992391,-89.5874819
15147,50563,Calhoun County,IA,42.5199835,-94.5418141
15148,50107,Coronel Oviedo,Caaguazú,-25.4443081,-56.4425933
15149,60093,Cook County,IL,42.1055794,-87.74680710000001
15150,98105,King County,WA,47.6614244,-122.2683743
15151,94519,Contra Costa County,CA,37.9876914,-122.0098642
15152,20650,St. Mary's County,MD,38.23944609999999,-76.6181655
15153,78402,Nueces County,TX,27.8261595,-97.4002872
15154,36921,Choctaw County,AL,32.0026638,-88.1876676
15155,54165,Outagamie County,WI,44.5188133,-88.3044908
15156,98349,Pierce County,WA,47.2648241,-122.7762912
15157,20762,Prince George's County,MD,38.8112914,-76.8778612
15158,37148,Sumner County,TN,36.6001526,-86.4592091
15159,47713,Vanderburgh County,IN,37.9584319,-87.5544182
15160,37057,Trousdale County,TN,36.4028698,-86.0223611
15161,43451,Wood County,OH,41.3149386,-83.624201
15162,29436,Berkeley County,SC,33.3423623,-80.2098219
15163,72153,Van Buren County,AR,35.652848,-92.3221622
15164,79326,Lamb County,TX,34.08462069999999,-102.220463
15165,12833,Saratoga County,NY,43.1479188,-73.8183804
15166,64788,Henry County,MO,38.4376695,-94.0082563
15167,98205,Snohomish County,WA,,
15168,49814,Marquette County,MI,46.5363334,-87.9423144
15169,12863,Saratoga County,NY,,
15170,95928,Butte County,CA,39.703129,-121.8334868
15171,02453,Middlesex County,MA,42.3624504,-71.2577233
15172,94550,Alameda County,CA,37.6536947,-121.6739371
15173,92805,Orange County,CA,33.8276052,-117.9073244
15174,97236,Multnomah County,OR,45.4796668,-122.5146061
15175,61929,Piatt County,IL,39.8295453,-88.6530753
15176,12475,Ulster County,NY,,
15177,94596,Contra Costa County,CA,37.8824054,-122.026918
15178,29810,Allendale County,SC,32.98209,-81.36194019999999
15179,76665,Bosque County,TX,31.9173239,-97.7199454
15180,37046,Williamson County,TN,35.7616607,-86.72151749999999
15181,10985,Orange County,NY,41.57062270000001,-74.35581479999999
15182,48162,Monroe County,MI,41.9480522,-83.4003037
15183,53953,Marquette County,WI,43.7629516,-89.4585594
15184,96027,Siskiyou County,CA,41.4139431,-123.1034318
15185,50702,Black Hawk County,IA,42.4638414,-92.3172324
15186,13209,Onondaga County,NY,43.0775218,-76.24211849999999
15187,01945,Essex County,MA,42.4963567,-70.8476708
15188,62972,Williamson County,IL,37.5366968,-88.79747929999999
15189,02038,Norfolk County,MA,42.0870521,-71.4061876
15190,62624,Schuyler County,IL,40.1343353,-90.403094
15191,92147,San Diego County,CA,32.7255292,-117.218372
15192,79082,Lamb County,TX,34.209188,-102.2891314
15193,46511,Marshall County,IN,41.20588739999999,-86.438974
15194,13069,Oswego County,NY,43.3375272,-76.3868797
15195,43157,Fairfield County,OH,39.84339480000001,-82.5496946
15196,15828,Jefferson County,PA,41.3165927,-79.1435645
15197,43759,Belmont County,OH,40.0598052,-81.07615559999999
15198,13020,Onondaga County,NY,,
15199,63830,Pemiscot County,MO,36.154119,-89.68162079999999
15200,06262,Windham County,CT,42.0208213,-71.9490257
15201,98947,Yakima County,WA,46.704601,-120.8220921
15202,07524,Passaic County,NJ,40.9300511,-74.156292
15203,26339,Doddridge County,WV,39.4201629,-80.6548882
15204,19087,Chester County,PA,40.0600713,-75.3995089
15205,98550,Grays Harbor County,WA,47.1288416,-123.9577606
15206,69020,Red Willow County,NE,,
15207,72358,Mississippi County,AR,35.7952057,-89.87857650000001
15208,88220,Eddy County,NM,32.3391752,-104.3791912
15209,24366,Bland County,VA,37.275592,-81.0809848
15210,79044,Hartley County,TX,35.8458095,-102.3005803
15211,85339,Maricopa County,AZ,33.2761422,-112.28609
15212,24328,Carroll County,VA,36.66456600000001,-80.68817179999999
15213,06812,Fairfield County,CT,41.4799889,-73.5005111
15214,24818,Wyoming County,WV,37.5751952,-81.6254283
15215,07657,Bergen County,NJ,40.8333184,-74.0123851
15216,24055,Henry County,VA,36.7578051,-79.99759159999999
15217,02116,Suffolk County,MA,42.353068,-71.0765188
15218,51638,Page County,IA,40.85786909999999,-95.2893433
15219,02445,Norfolk County,MA,42.33280269999999,-71.13891009999999
15220,73044,Logan County,OK,35.9052051,-97.394882
15221,23398,Northampton County,VA,37.5160741,-75.9280914
15222,02720,Bristol County,MA,41.7359452,-71.1151431
15223,63845,Mississippi County,MO,36.7367083,-89.28472510000002
15224,63136,St. Louis County,MO,38.7470186,-90.2526163
15225,81222,Fremont County,CO,38.3598714,-105.7556564
15226,64117,Clay County,MO,39.160078,-94.5315029
15227,82716,Campbell County,WY,44.4524167,-105.582806
15228,38579,White County,TN,35.8439854,-85.55091639999999
15229,73533,Stephens County,OK,34.4734741,-97.9157099
15230,12540,Dutchess County,NY,41.66998479999999,-73.7360175
15231,59262,Nord,Hauts-de-France,50.5899157,3.160767
15232,04578,Lincoln County,ME,44.0045641,-69.6675569
15233,61374,Bureau County,IL,41.5516295,-89.35381609999999
15234,92610,Orange County,CA,33.6917217,-117.6610854
15235,93463,Santa Barbara County,CA,34.6182169,-120.147383
15236,80232,Jefferson County,CO,39.6884271,-105.096661
15237,80542,Weld County,CO,40.2288412,-104.9973028
15238,67741,Sherman County,KS,39.4201777,-102.0032957
15239,81220,Gunnison County,CO,38.3249043,-107.36123
15240,98273,Skagit County,WA,48.4094193,-122.3667585
15241,23878,Southampton County,VA,36.8289305,-77.0219019
15242,54943,Adams County,WI,44.1335481,-89.6628111
15243,63732,Cape Girardeau County,MO,37.5688886,-89.6392863
15244,78369,Webb County,TX,27.376686,-98.9907938
15245,97004,Clackamas County,OR,45.2535432,-122.4519408
15246,27825,Martin County,NC,35.8264047,-77.18589949999999
15247,73733,Garfield County,OK,36.2651203,-97.6873706
15248,25164,Roane County,WV,38.5206477,-81.19679579999999
15249,52757,Clinton County,IA,41.8013086,-90.3544562
15250,71602,Jefferson County,AR,34.29047,-92.1253854
15251,02151,Suffolk County,MA,42.4224283,-70.9962875
15252,43842,Muskingum County,OH,40.1340843,-82.0121023
15253,61466,Mercer County,IL,41.0989123,-90.4691097
15254,99637,Bethel Census Area,AK,60.53695159999999,-165.1612151
15255,92260,Riverside County,CA,33.6917281,-116.4075854
15256,28080,Lincoln County,NC,35.4371041,-81.1416691
15257,30648,Oglethorpe County,GA,33.8909813,-83.05761559999999
15258,27207,Chatham County,NC,35.6096133,-79.391605
15259,57560,Mellette County,SD,43.4644048,-101.2523792
15260,36540,Clarke County,AL,31.436272,-87.68769689999999
15261,88344,Otero County,NM,32.6311745,-105.2662931
15262,54487,Lincoln County,WI,45.4871774,-89.73349909999999
15263,44721,Stark County,OH,40.8843453,-81.32893969999999
15264,26263,Randolph County,WV,38.8996846,-79.47390399999999
15265,88130,Roosevelt County,NM,34.1776535,-103.3125299
15266,28128,Stanly County,NC,35.2307383,-80.1651854
15267,48864,Ingham County,MI,42.698235,-84.406761
15268,74011,Tulsa County,OK,35.9818472,-95.8037437
15269,47948,Newton County,IN,40.78525459999999,-87.28172719999999
15270,95670,Sacramento County,CA,38.5961116,-121.2969674
15271,44646,Stark County,OH,40.8171314,-81.50477719999999
15272,71371,LaSalle Parish,LA,31.6539636,-92.2630393
15273,99756,Yukon-Koyukuk Census Area,AK,64.5234255,-151.9684197
15274,66078,Franklin County,KS,38.4708944,-95.2893433
15275,92328,Inyo County,CA,36.5512675,-116.8910342
15276,99766,North Slope Borough,AK,68.7066981,-164.8547917
15277,27872,Bertie County,NC,36.1972903,-77.27499639999999
15278,13730,Chenango County,NY,42.2375795,-75.55096019999999
15279,65707,Lawrence County,MO,37.2135982,-93.8451731
15280,15379,Washington County,PA,40.2428173,-80.4197858
15281,78409,Nueces County,TX,27.8025401,-97.5138947
15282,34655,Pasco County,FL,28.185653,-82.6807458
15283,29918,Hampton County,SC,32.7490635,-81.22985299999999
15284,29724,Chester County,SC,34.7743326,-81.00851569999999
15285,23336,Accomack County,VA,37.9513031,-75.35287790000001
15286,85373,Maricopa County,AZ,33.6825711,-112.3039728
15287,14450,Monroe County,NY,43.0745542,-77.4013403
15288,15061,Beaver County,PA,40.6804958,-80.2878794
15289,90404,Los Angeles County,CA,34.02875,-118.4717975
15290,94085,Santa Clara County,CA,37.3895297,-122.0183914
15291,61873,Champaign County,IL,40.1490751,-88.0314174
15292,71929,Hot Spring County,AR,34.3126907,-93.1578875
15293,39572,Hancock County,MS,30.2852671,-89.59690599999999
15294,97125,Washington County,OR,45.6659476,-123.2115262
15295,99742,Nome Census Area,AK,63.7569236,-171.7234352
